1098225735,Data,165,15,-79,-94,6.0,3845
1098341265,Data,165,16,-78,-94,6.0,3878
1098392482,Data,165,16,-78,-94,6.0,3892
1098431632,Data,165,17,-77,-94,6.0,3902
1098510090,Data,165,16,-78,-94,6.0,3923
1098533668,Data,165,15,-79,-94,6.0,3929
1098572977,Data,165,17,-77,-94,6.0,3939
1098619904,Data,165,15,-79,-94,6.0,3952
1098682626,Data,165,16,-78,-94,6.0,3968
1098706249,Data,165,16,-78,-94,6.0,3975
1098737462,Data,165,15,-79,-94,6.0,3983
1098764594,Data,165,16,-78,-94,6.0,3990
1098772424,Data,165,15,-79,-94,6.0,3992
1098776793,Data,165,16,-78,-94,6.0,3993
1098800227,Data,165,15,-79,-94,6.0,4000
1098808068,Data,165,15,-79,-94,6.0,4002
1098835621,Data,165,14,-80,-94,6.0,4009
1098915874,Data,165,16,-78,-94,6.0,4021
1098968534,Data,165,16,-78,-94,6.0,4042
1099099168,Data,165,16,-78,-94,6.0,4079
1099142951,Data,165,16,-78,-94,6.0,4090
1099184006,Data,165,15,-79,-94,6.0,5
1099206864,Data,165,15,-79,-94,6.0,12
1099243140,Data,165,16,-78,-94,6.0,21
1099258818,Data,165,15,-79,-94,6.0,25
1099270193,Data,165,16,-78,-94,6.0,28
1099274498,Data,165,16,-78,-94,6.0,29
1099278033,Data,165,15,-79,-94,6.0,30
1099286008,Data,165,15,-79,-94,6.0,32
1099317234,Data,165,16,-78,-94,6.0,41
1099352936,Data,165,15,-79,-94,6.0,50
1099379947,Data,165,16,-78,-94,6.0,57
1099395764,Data,165,16,-78,-94,6.0,61
1099423454,Data,165,17,-77,-94,6.0,69
1099431287,Data,165,16,-78,-94,6.0,71
1099497901,Data,165,16,-78,-94,6.0,88
1099537198,Data,165,16,-78,-94,6.0,99
1099568555,Data,165,16,-78,-94,6.0,107
1099654784,Data,165,16,-78,-94,6.0,130
1099701812,Data,165,16,-78,-94,6.0,142
1099740611,Data,165,17,-77,-94,6.0,153
1099744865,Data,165,15,-79,-94,6.0,154
1099768379,Data,165,17,-77,-94,6.0,160
1099881715,Data,165,15,-79,-94,6.0,190
1099918366,Data,165,15,-79,-94,6.0,200
1099932901,Data,165,15,-79,-94,6.0,204
1099983718,Data,165,15,-79,-94,6.0,217
1100093035,Data,165,15,-79,-94,6.0,232
1100108466,Data,165,15,-79,-94,6.0,239
1100175053,Data,165,15,-79,-94,6.0,268
1100187790,Data,165,16,-78,-94,6.0,271
1100199704,Data,165,16,-78,-94,6.0,274
1100257998,Data,165,15,-79,-94,6.0,290
1100277898,Data,165,16,-78,-94,6.0,295
1100317093,Data,165,16,-78,-94,6.0,305
1100360267,Data,165,16,-78,-94,6.0,317
1100395698,Data,165,16,-78,-94,6.0,326
1100454330,Data,165,16,-78,-94,6.0,342
1100481776,Data,165,15,-79,-94,6.0,349
1100509203,Data,165,15,-79,-94,6.0,356
1100548043,Data,165,16,-78,-94,6.0,367
1100646535,Data,165,15,-79,-94,6.0,393
1100665759,Data,165,15,-79,-94,6.0,398
1100701260,Data,165,16,-78,-94,6.0,407
1100717093,Data,165,15,-79,-94,6.0,411
1100759686,Data,165,16,-78,-94,6.0,423
1100775509,Data,165,17,-77,-94,6.0,427
1100787500,Data,165,16,-78,-94,6.0,430
1100866027,Data,165,16,-78,-94,6.0,451
1100873731,Data,165,15,-79,-94,6.0,453
1100897245,Data,165,15,-79,-94,6.0,459
1100928596,Data,165,15,-79,-94,6.0,467
1100936583,Data,165,16,-78,-94,6.0,469
1100959952,Data,165,17,-77,-94,6.0,476
1100967796,Data,165,15,-79,-94,6.0,478
1101030141,Data,165,15,-79,-94,6.0,494
