873585886,Data,165,21,-73,-94,6.0,2291
873591493,Data,165,20,-74,-94,6.0,2292
873594777,Data,165,21,-73,-94,6.0,2293
873600402,Data,165,20,-74,-94,6.0,2294
873602667,Data,165,21,-73,-94,6.0,2295
873605774,Data,165,21,-73,-94,6.0,2296
873616216,Data,165,20,-74,-94,6.0,2298
873620754,Data,165,20,-74,-94,6.0,2300
873625584,Data,165,21,-73,-94,6.0,2302
873630451,Data,165,21,-73,-94,6.0,2303
873634324,Data,165,19,-75,-94,6.0,2304
873638145,Data,165,20,-74,-94,6.0,2305
873643346,Data,165,20,-74,-94,6.0,2306
873646188,Data,165,21,-73,-94,6.0,2307
873650423,Data,165,20,-74,-94,6.0,2308
873653872,Data,165,21,-73,-94,6.0,2309
873657749,Data,165,20,-74,-94,6.0,2310
873661711,Data,165,21,-73,-94,6.0,2311
873665585,Data,165,21,-73,-94,6.0,2312
873669548,Data,165,20,-74,-94,6.0,2313
873673419,Data,165,20,-74,-94,6.0,2314
873677431,Data,165,20,-74,-94,6.0,2315
873681304,Data,165,20,-74,-94,6.0,2316
873685224,Data,165,21,-73,-94,6.0,2317
873689101,Data,165,20,-74,-94,6.0,2318
873693063,Data,165,21,-73,-94,6.0,2319
873696936,Data,165,20,-74,-94,6.0,2320
873700956,Data,165,21,-73,-94,6.0,2321
873705833,Data,165,20,-74,-94,6.0,2322
873708749,Data,165,20,-74,-94,6.0,2323
873712623,Data,165,20,-74,-94,6.0,2324
873718555,Data,165,21,-73,-94,6.0,2326
873722755,Data,165,20,-74,-94,6.0,2327
873727607,Data,165,21,-73,-94,6.0,2329
873732405,Data,165,21,-73,-94,6.0,2330
873736138,Data,165,21,-73,-94,6.0,2331
873740110,Data,165,20,-74,-94,6.0,2332
873743980,Data,165,21,-73,-94,6.0,2333
873747950,Data,165,21,-73,-94,6.0,2334
873751822,Data,165,20,-74,-94,6.0,2335
873759966,Data,165,20,-74,-94,6.0,2337
873763739,Data,165,20,-74,-94,6.0,2338
873767802,Data,165,20,-74,-94,6.0,2339
